iteration= 0
(C, 0, 0, d, 0):X=[0]
(E, 2, 0, r, 50):sb=[-29.713344375000002]
(E, 2, 0, r, 75):mc=[-35.96438744140625]
(E, 2, 0, r, 100):mc=[-35.96438744140625]
(E, 2, 1, d, 0):X=[0]
(E, 2, 1, d, 25):sa=[34.833911750000006]
(E, 2, 1, d, 50):sb=[-1.4093910000000003]
(E, 2, 1, d, 75):sb=[-12.024848975000001]
(E, 2, 1, d, 100):sb=[-14.027099456250003]
(E, 2, 1, r, 0):X=[0]
(E, 2, 1, r, 25):sa=[-8.023121875]
(E, 2, 1, r, 50):sb=[-29.713344375000002]
(E, 2, 1, r, 75):sb=[-35.493906875]
(E, 2, 1, r, 100):mc=[-35.96438744140625]
(E, 2, 2, d, 0):X=[0]
(E, 2, 2, d, 25):sa=[35.656647562500005]
(E, 2, 2, d, 50):sb=[-1.4093910000000003]
(E, 2, 2, d, 75):sb=[-11.982716325000002]
(E, 2, 2, d, 100):sb=[-14.027099456250003]
(E, 2, 2, r, 0):X=[0]
(E, 2, 2, r, 25):sa=[-7.77388359375]
(E, 2, 2, r, 50):sb=[-29.713344375000002]
(E, 2, 2, r, 75):sb=[-35.487016249999996]
(E, 2, 2, r, 100):mc=[-35.96438744140625]
(E, 2, 3, d, 0):X=[0]
(E, 2, 3, d, 25):sa=[35.674323328125006]
(E, 2, 3, d, 50):sb=[-1.4093910000000003]
(E, 2, 3, d, 75):sb=[-11.981868685156252]
(E, 2, 3, d, 100):sb=[-14.027099456250003]
(E, 2, 3, r, 0):X=[0]
(E, 2, 3, r, 25):sa=[-7.7707732421875]
(E, 2, 3, r, 50):sb=[-29.713344375000002]
(E, 2, 3, r, 75):sb=[-35.48693250976562]
(E, 2, 3, r, 100):mc=[-35.96438744140625]
(W, 0, 0, d, 0):X=[0]
(W, 0, 0, d, 25):mc=[-13.166661458984375]
(W, 0, 0, d, 50):mc=[-13.213727279296876]
(W, 0, 0, d, 75):stay=[-13.3203125]
(W, 0, 0, d, 100):stay=[-13.3203125]
(W, 0, 0, r, 0):X=[0]
(W, 0, 0, r, 25):stay=[-13.29942001953125]
(W, 0, 0, r, 50):stay=[-13.305357519531249]
(W, 0, 0, r, 75):stay=[-13.3203125]
(W, 0, 0, r, 100):stay=[-13.3203125]
(W, 0, 1, d, 0):X=[0]
(W, 0, 1, d, 25):sa=[0.032696464843748885]
(W, 0, 1, d, 50):mc=[-13.213727279296876]
(W, 0, 1, d, 75):sa=[-13.31489740234375]
(W, 0, 1, d, 100):sa=[-13.3203125]
(W, 0, 1, r, 0):X=[0]
(W, 0, 1, r, 25):sa=[0.025434985351562744]
(W, 0, 1, r, 50):sa=[-13.30387314453125]
(W, 0, 1, r, 75):sa=[-13.316573754882812]
(W, 0, 1, r, 100):sa=[-13.3203125]
(W, 0, 2, d, 0):X=[0]
(W, 0, 2, d, 25):sa=[2.5110197998046866]
(W, 0, 2, d, 50):sa=[-12.470279194335937]
(W, 0, 2, d, 75):sa=[-13.313924331054688]
(W, 0, 2, d, 100):sa=[-13.319992211914062]
(W, 0, 2, r, 0):X=[0]
(W, 0, 2, r, 25):sa=[2.5106371459960934]
(W, 0, 2, r, 50):sa=[-12.475380871582031]
(W, 0, 2, r, 75):sa=[-13.315676965332031]
(W, 0, 2, r, 100):sa=[-13.320023742675781]
(W, 0, 3, d, 0):X=[0]
(W, 0, 3, d, 25):sa=[2.9748380737304676]
(W, 0, 3, d, 50):sa=[-12.173234472656251]
(W, 0, 3, d, 75):sa=[-13.266246484375001]
(W, 0, 3, d, 100):sa=[-13.319860009765625]
(W, 0, 3, r, 0):X=[0]
(W, 0, 3, r, 25):sa=[2.9748158264160156]
(W, 0, 3, r, 50):sa=[-12.173533081054687]
(W, 0, 3, r, 75):sa=[-13.266445556640626]
(W, 0, 3, r, 100):sa=[-13.319896484375]
(W, 1, 0, d, 0):X=[0]
(W, 1, 0, d, 25):mc=[-13.166661458984375]
(W, 1, 0, d, 50):mc=[-13.213727279296876]
(W, 1, 0, d, 75):stay=[-13.3203125]
(W, 1, 0, d, 100):stay=[-13.3203125]
(W, 1, 0, r, 0):X=[0]
(W, 1, 0, r, 25):stay=[-13.29942001953125]
(W, 1, 0, r, 50):stay=[-13.305357519531249]
(W, 1, 0, r, 75):stay=[-13.3203125]
(W, 1, 0, r, 100):stay=[-13.3203125]
(W, 1, 1, d, 0):X=[0]
(W, 1, 1, d, 25):sa=[0.032696464843748885]
(W, 1, 1, d, 50):mc=[-13.213727279296876]
(W, 1, 1, d, 75):sa=[-13.31489740234375]
(W, 1, 1, d, 100):sa=[-13.3203125]
(W, 1, 1, r, 0):X=[0]
(W, 1, 1, r, 25):sa=[0.025434985351562744]
(W, 1, 1, r, 50):sa=[-13.30387314453125]
(W, 1, 1, r, 75):sa=[-13.316573754882812]
(W, 1, 1, r, 100):sa=[-13.3203125]
(W, 1, 2, d, 0):X=[0]
(W, 1, 2, d, 25):sa=[2.5110197998046866]
(W, 1, 2, d, 50):sa=[-12.470279194335937]
(W, 1, 2, d, 75):sa=[-13.313924331054688]
(W, 1, 2, d, 100):sa=[-13.319992211914062]
(W, 1, 2, r, 0):X=[0]
(W, 1, 2, r, 25):sa=[2.5106371459960934]
(W, 1, 2, r, 50):sa=[-12.475380871582031]
(W, 1, 2, r, 75):sa=[-13.315676965332031]
(W, 1, 2, r, 100):sa=[-13.320023742675781]
(W, 1, 3, d, 0):X=[0]
(W, 1, 3, d, 25):sa=[2.9748380737304676]
(W, 1, 3, d, 50):sa=[-12.173234472656251]
(W, 1, 3, d, 75):sa=[-13.266246484375001]
(W, 1, 3, d, 100):sa=[-13.319860009765625]
(W, 1, 3, r, 0):X=[0]
(W, 1, 3, r, 25):sa=[2.9748158264160156]
(W, 1, 3, r, 50):sa=[-12.173533081054687]
(W, 1, 3, r, 75):sa=[-13.266445556640626]
(W, 1, 3, r, 100):sa=[-13.319896484375]
(W, 2, 0, d, 0):X=[0]
(W, 2, 0, d, 25):mc=[-13.166661458984375]
(W, 2, 0, d, 50):mc=[-13.213727279296876]
(W, 2, 0, d, 75):stay=[-13.3203125]
(W, 2, 0, d, 100):stay=[-13.3203125]
(W, 2, 0, r, 0):X=[0]
(W, 2, 0, r, 25):stay=[-13.29942001953125]
(W, 2, 0, r, 50):stay=[-13.305357519531249]
(W, 2, 0, r, 75):stay=[-13.3203125]
(W, 2, 0, r, 100):stay=[-13.3203125]
(W, 2, 1, d, 0):X=[0]
(W, 2, 1, d, 25):sa=[0.032696464843748885]
(W, 2, 1, d, 50):mc=[-13.213727279296876]
(W, 2, 1, d, 75):sa=[-13.31489740234375]
(W, 2, 1, d, 100):sa=[-13.3203125]
(W, 2, 1, r, 0):X=[0]
(W, 2, 1, r, 25):sa=[0.025434985351562744]
(W, 2, 1, r, 50):sa=[-13.30387314453125]
(W, 2, 1, r, 75):sa=[-13.316573754882812]
(W, 2, 1, r, 100):sa=[-13.3203125]
(W, 2, 2, d, 0):X=[0]
(W, 2, 2, d, 25):sa=[2.5110197998046866]
(W, 2, 2, d, 50):sa=[-12.470279194335937]
(W, 2, 2, d, 75):sa=[-13.313924331054688]
(W, 2, 2, d, 100):sa=[-13.319992211914062]
(W, 2, 2, r, 0):X=[0]
(W, 2, 2, r, 25):sa=[2.5106371459960934]
(W, 2, 2, r, 50):sa=[-12.475380871582031]
(W, 2, 2, r, 75):sa=[-13.315676965332031]
(W, 2, 2, r, 100):sa=[-13.320023742675781]
(W, 2, 3, d, 0):X=[0]
(W, 2, 3, d, 25):sa=[2.9748380737304676]
(W, 2, 3, d, 50):sa=[-12.173234472656251]
(W, 2, 3, d, 75):sa=[-13.266246484375001]
(W, 2, 3, d, 100):sa=[-13.319860009765625]
(W, 2, 3, r, 0):X=[0]
(W, 2, 3, r, 25):sa=[2.9748158264160156]
(W, 2, 3, r, 50):sa=[-12.173533081054687]
(W, 2, 3, r, 75):sa=[-13.266445556640626]
(W, 2, 3, r, 100):sa=[-13.319896484375]
iteration= 5
(C, 0, 0, d, 0):X=[0]
(C, 0, 0, d, 25):sb=[-7.856979451509278]
(C, 0, 0, d, 50):sb=[-7.900142547114746]
(C, 0, 0, d, 75):ms=[-13.520409658248047]
(C, 0, 0, d, 100):ms=[-13.521112295748047]
(C, 0, 0, r, 0):X=[0]
(C, 0, 0, r, 25):sb=[-32.09649505680542]
(C, 0, 0, r, 50):sb=[-32.88763084403686]
(C, 0, 0, r, 75):ms=[-33.7785256638916]
(C, 0, 0, r, 100):ms=[-33.7785256638916]
(C, 0, 1, d, 0):X=[0]
(C, 0, 1, d, 25):sa=[13.412789193605956]
(C, 0, 1, d, 50):sb=[-7.900142547114746]
(C, 0, 1, d, 75):mw=[-13.456436713793458]
(C, 0, 1, d, 100):ms=[-13.521112295748047]
(C, 0, 1, r, 0):X=[0]
(C, 0, 1, r, 25):sa=[-20.49207250663452]
(C, 0, 1, r, 50):sb=[-32.88763084403686]
(C, 0, 1, r, 75):mw=[-33.76930691160278]
(C, 0, 1, r, 100):ms=[-33.7785256638916]
(C, 0, 2, d, 0):X=[0]
(C, 0, 2, d, 25):sa=[15.829523087268067]
(C, 0, 2, d, 50):sb=[-7.900142547114746]
(C, 0, 2, d, 75):mw=[-13.454917518930909]
(C, 0, 2, d, 100):mw=[-13.52104557458716]
(C, 0, 2, r, 0):X=[0]
(C, 0, 2, r, 25):sa=[-19.766903918377686]
(C, 0, 2, r, 50):sb=[-32.88763084403686]
(C, 0, 2, r, 75):mw=[-33.769082428494265]
(C, 0, 2, r, 100):mw=[-33.7784949834259]
(C, 0, 3, d, 0):X=[0]
(C, 0, 3, d, 25):sa=[16.0891611819458]
(C, 0, 3, d, 50):sb=[-7.900142547114746]
(C, 0, 3, d, 75):mw=[-13.444693892878906]
(C, 0, 3, d, 100):mw=[-13.521017691744142]
(C, 0, 3, r, 0):X=[0]
(C, 0, 3, r, 25):sa=[-19.721610110394288]
(C, 0, 3, r, 50):sb=[-32.88763084403686]
(C, 0, 3, r, 75):mw=[-33.76385002119141]
(C, 0, 3, r, 100):mw=[-33.77848146223145]
(C, 1, 0, d, 0):X=[0]
(C, 1, 0, d, 25):sb=[-7.856979451509278]
(C, 1, 0, d, 50):sb=[-7.900142547114746]
(C, 1, 0, d, 75):ms=[-13.520409658248047]
(C, 1, 0, d, 100):ms=[-13.521112295748047]
(C, 1, 0, r, 0):X=[0]
(C, 1, 0, r, 25):sb=[-32.09649505680542]
(C, 1, 0, r, 50):sb=[-32.88763084403686]
(C, 1, 0, r, 75):ms=[-33.7785256638916]
(C, 1, 0, r, 100):ms=[-33.7785256638916]
(C, 1, 1, d, 0):X=[0]
(C, 1, 1, d, 25):sa=[13.412789193605956]
(C, 1, 1, d, 50):sb=[-7.900142547114746]
(C, 1, 1, d, 75):mw=[-13.456436713793458]
(C, 1, 1, d, 100):ms=[-13.521112295748047]
(C, 1, 1, r, 0):X=[0]
(C, 1, 1, r, 25):sa=[-20.49207250663452]
(C, 1, 1, r, 50):sb=[-32.88763084403686]
(C, 1, 1, r, 75):mw=[-33.76930691160278]
(C, 1, 1, r, 100):ms=[-33.7785256638916]
(C, 1, 2, d, 0):X=[0]
(C, 1, 2, d, 25):sa=[15.829523087268067]
(C, 1, 2, d, 50):sb=[-7.900142547114746]
(C, 1, 2, d, 75):mw=[-13.454917518930909]
(C, 1, 2, d, 100):mw=[-13.52104557458716]
(C, 1, 2, r, 0):X=[0]
(C, 1, 2, r, 25):sa=[-19.766903918377686]
(C, 1, 2, r, 50):sb=[-32.88763084403686]
(C, 1, 2, r, 75):mw=[-33.769082428494265]
(C, 1, 2, r, 100):mw=[-33.7784949834259]
(C, 1, 3, d, 0):X=[0]
(C, 1, 3, d, 25):sa=[16.0891611819458]
(C, 1, 3, d, 50):sb=[-7.900142547114746]
(C, 1, 3, d, 75):mw=[-13.444693892878906]
(C, 1, 3, d, 100):mw=[-13.521017691744142]
(C, 1, 3, r, 0):X=[0]
(C, 1, 3, r, 25):sa=[-19.721610110394288]
(C, 1, 3, r, 50):sb=[-32.88763084403686]
(C, 1, 3, r, 75):mw=[-33.76385002119141]
(C, 1, 3, r, 100):mw=[-33.77848146223145]
(C, 2, 0, d, 0):X=[0]
(C, 2, 0, d, 25):sb=[-7.856979451509278]
(C, 2, 0, d, 50):sb=[-7.900142547114746]
(C, 2, 0, d, 75):ms=[-13.520409658248047]
(C, 2, 0, d, 100):ms=[-13.521112295748047]
(C, 2, 0, r, 0):X=[0]
(C, 2, 0, r, 25):sb=[-32.09649505680542]
(C, 2, 0, r, 50):sb=[-32.88763084403686]
(C, 2, 0, r, 75):ms=[-33.7785256638916]
(C, 2, 0, r, 100):ms=[-33.7785256638916]
(C, 2, 1, d, 0):X=[0]
(C, 2, 1, d, 25):sa=[13.412789193605956]
(C, 2, 1, d, 50):sb=[-7.900142547114746]
(C, 2, 1, d, 75):mw=[-13.456436713793458]
(C, 2, 1, d, 100):ms=[-13.521112295748047]
(C, 2, 1, r, 0):X=[0]
(C, 2, 1, r, 25):sa=[-20.49207250663452]
(C, 2, 1, r, 50):sb=[-32.88763084403686]
(C, 2, 1, r, 75):mw=[-33.76930691160278]
(C, 2, 1, r, 100):ms=[-33.7785256638916]
(C, 2, 2, d, 0):X=[0]
(C, 2, 2, d, 25):sa=[15.829523087268067]
(C, 2, 2, d, 50):sb=[-7.900142547114746]
(C, 2, 2, d, 75):mw=[-13.454917518930909]
(C, 2, 2, d, 100):mw=[-13.52104557458716]
(C, 2, 2, r, 0):X=[0]
(C, 2, 2, r, 25):sa=[-19.766903918377686]
(C, 2, 2, r, 50):sb=[-32.88763084403686]
(C, 2, 2, r, 75):mw=[-33.769082428494265]
(C, 2, 2, r, 100):mw=[-33.7784949834259]
(C, 2, 3, d, 0):X=[0]
(C, 2, 3, d, 25):sa=[16.0891611819458]
(C, 2, 3, d, 50):sb=[-7.900142547114746]
(C, 2, 3, d, 75):mw=[-13.444693892878906]
(C, 2, 3, d, 100):mw=[-13.521017691744142]
(C, 2, 3, r, 0):X=[0]
(C, 2, 3, r, 25):sa=[-19.721610110394288]
(C, 2, 3, r, 50):sb=[-32.88763084403686]
(C, 2, 3, r, 75):mw=[-33.76385002119141]
(C, 2, 3, r, 100):mw=[-33.77848146223145]
(N, 0, 0, d, 0):X=[0]
(N, 0, 0, d, 25):mc=[-12.947885972744874]
(N, 0, 0, d, 50):mc=[-13.004155329531983]
(N, 0, 0, d, 75):stay=[-13.585687137010254]
(N, 0, 0, d, 100):stay=[-13.586524837352052]
(N, 0, 0, r, 0):X=[0]
(N, 0, 0, r, 25):stay=[-13.341016504668731]
(N, 0, 0, r, 50):stay=[-13.385677686217804]
(N, 0, 0, r, 75):stay=[-13.849561721121827]
(N, 0, 0, r, 100):stay=[-13.85012079302124]
(N, 0, 1, d, 0):X=[0]
(N, 0, 1, d, 25):mc=[-7.6049668132067865]
(N, 0, 1, d, 50):mc=[-13.004155329531983]
(N, 0, 1, d, 75):stay=[-13.507230429705873]
(N, 0, 1, d, 100):stay=[-13.586524837352052]
(N, 0, 1, r, 0):X=[0]
(N, 0, 1, r, 25):mc=[-10.248387898928833]
(N, 0, 1, r, 50):stay=[-13.385677686217804]
(N, 0, 1, r, 75):stay=[-13.789216335623017]
(N, 0, 1, r, 100):stay=[-13.85012079302124]
(N, 0, 2, d, 0):X=[0]
(N, 0, 2, d, 25):mc=[-7.137030690770263]
(N, 0, 2, d, 50):mc=[-13.004155329531983]
(N, 0, 2, d, 75):stay=[-13.505617084421083]
(N, 0, 2, d, 100):stay=[-13.586524837352052]
(N, 0, 2, r, 0):X=[0]
(N, 0, 2, r, 25):mc=[-9.894673303897095]
(N, 0, 2, r, 50):stay=[-13.385677686217804]
(N, 0, 2, r, 75):stay=[-13.788025143390655]
(N, 0, 2, r, 100):stay=[-13.85012079302124]
(N, 0, 3, d, 0):X=[0]
(N, 0, 3, d, 25):mc=[-7.090541383939208]
(N, 0, 3, d, 50):mc=[-13.004155329531983]
(N, 0, 3, d, 75):stay=[-13.505586751279726]
(N, 0, 3, d, 100):stay=[-13.586524837352052]
(N, 0, 3, r, 0):X=[0]
(N, 0, 3, r, 25):mc=[-9.861975067312622]
(N, 0, 3, r, 50):stay=[-13.385677686217804]
(N, 0, 3, r, 75):stay=[-13.788003857909088]
(N, 0, 3, r, 100):stay=[-13.85012079302124]
(N, 1, 0, d, 0):X=[0]
(N, 1, 0, d, 25):um=[-11.975237449739991]
(N, 1, 0, d, 50):mc=[-13.004155329531983]
(N, 1, 0, d, 75):um=[-13.38838961701245]
(N, 1, 0, d, 100):um=[-13.407034056298828]
(N, 1, 0, r, 0):X=[0]
(N, 1, 0, r, 25):um=[-12.177862631143189]
(N, 1, 0, r, 50):um=[-13.296619291690064]
(N, 1, 0, r, 75):um=[-13.409533043772583]
(N, 1, 0, r, 100):um=[-13.426800486694336]
(N, 1, 1, d, 0):X=[0]
(N, 1, 1, d, 25):mc=[-7.6049668132067865]
(N, 1, 1, d, 50):mc=[-13.004155329531983]
(N, 1, 1, d, 75):um=[-13.388212746881104]
(N, 1, 1, d, 100):um=[-13.407034056298828]
(N, 1, 1, r, 0):X=[0]
(N, 1, 1, r, 25):mc=[-10.248387898928833]
(N, 1, 1, r, 50):um=[-13.296619291690064]
(N, 1, 1, r, 75):um=[-13.409371466537475]
(N, 1, 1, r, 100):um=[-13.426800486694336]
(N, 1, 2, d, 0):X=[0]
(N, 1, 2, d, 25):mc=[-7.137030690770263]
(N, 1, 2, d, 50):mc=[-13.004155329531983]
(N, 1, 2, d, 75):um=[-13.38821023164917]
(N, 1, 2, d, 100):um=[-13.407034056298828]
(N, 1, 2, r, 0):X=[0]
(N, 1, 2, r, 25):mc=[-9.894673303897095]
(N, 1, 2, r, 50):um=[-13.296619291690064]
(N, 1, 2, r, 75):um=[-13.409369218240357]
(N, 1, 2, r, 100):um=[-13.426800486694336]
(N, 1, 3, d, 0):X=[0]
(N, 1, 3, d, 25):mc=[-7.090541383939208]
(N, 1, 3, d, 50):mc=[-13.004155329531983]
(N, 1, 3, d, 75):um=[-13.38821023164917]
(N, 1, 3, d, 100):um=[-13.407034056298828]
(N, 1, 3, r, 0):X=[0]
(N, 1, 3, r, 25):mc=[-9.861975067312622]
(N, 1, 3, r, 50):um=[-13.296619291690064]
(N, 1, 3, r, 75):um=[-13.409369218240357]
(N, 1, 3, r, 100):um=[-13.426800486694336]
(N, 2, 0, d, 0):X=[0]
(N, 2, 0, d, 25):um=[-11.975237449739991]
(N, 2, 0, d, 50):mc=[-13.004155329531983]
(N, 2, 0, d, 75):um=[-13.345701850268554]
(N, 2, 0, d, 100):um=[-13.349931362109375]
(N, 2, 0, r, 0):X=[0]
(N, 2, 0, r, 25):um=[-12.177862631143189]
(N, 2, 0, r, 50):um=[-13.28545470805664]
(N, 2, 0, r, 75):um=[-13.347280530578614]
(N, 2, 0, r, 100):um=[-13.351412317382813]
(N, 2, 1, d, 0):X=[0]
(N, 2, 1, d, 25):mc=[-7.6049668132067865]
(N, 2, 1, d, 50):mc=[-13.004155329531983]
(N, 2, 1, d, 75):um=[-13.345701850268554]
(N, 2, 1, d, 100):um=[-13.349931362109375]
(N, 2, 1, r, 0):X=[0]
(N, 2, 1, r, 25):mc=[-10.248387898928833]
(N, 2, 1, r, 50):um=[-13.28545470805664]
(N, 2, 1, r, 75):um=[-13.347280530578614]
(N, 2, 1, r, 100):um=[-13.351412317382813]
(N, 2, 2, d, 0):X=[0]
(N, 2, 2, d, 25):mc=[-7.137030690770263]
(N, 2, 2, d, 50):mc=[-13.004155329531983]
(N, 2, 2, d, 75):um=[-13.345701850268554]
(N, 2, 2, d, 100):um=[-13.349931362109375]
(N, 2, 2, r, 0):X=[0]
(N, 2, 2, r, 25):mc=[-9.894673303897095]
(N, 2, 2, r, 50):um=[-13.28545470805664]
(N, 2, 2, r, 75):um=[-13.347280530578614]
(N, 2, 2, r, 100):um=[-13.351412317382813]
(N, 2, 3, d, 0):X=[0]
(N, 2, 3, d, 25):mc=[-7.090541383939208]
(N, 2, 3, d, 50):mc=[-13.004155329531983]
(N, 2, 3, d, 75):um=[-13.345701850268554]
(N, 2, 3, d, 100):um=[-13.349931362109375]
(N, 2, 3, r, 0):X=[0]
(N, 2, 3, r, 25):mc=[-9.861975067312622]
(N, 2, 3, r, 50):um=[-13.28545470805664]
(N, 2, 3, r, 75):um=[-13.347280530578614]
(N, 2, 3, r, 100):um=[-13.351412317382813]
(S, 0, 0, d, 0):X=[0]
(S, 0, 0, d, 25):mc=[-12.947885972744874]
(S, 0, 0, d, 50):mc=[-13.004155329531983]
(S, 0, 0, d, 75):gm=[-13.330078125]
(S, 0, 0, d, 100):gm=[-13.330078125]
(S, 0, 0, r, 0):X=[0]
(S, 0, 0, r, 25):gm=[-13.276085482287598]
(S, 0, 0, r, 50):gm=[-13.283841049914551]
(S, 0, 0, r, 75):gm=[-13.330078125]
(S, 0, 0, r, 100):gm=[-13.330078125]
(S, 0, 1, d, 0):X=[0]
(S, 0, 1, d, 25):mc=[-7.6049668132067865]
(S, 0, 1, d, 50):mc=[-13.004155329531983]
(S, 0, 1, d, 75):gm=[-13.330078125]
(S, 0, 1, d, 100):gm=[-13.330078125]
(S, 0, 1, r, 0):X=[0]
(S, 0, 1, r, 25):mc=[-10.248387898928833]
(S, 0, 1, r, 50):gm=[-13.283841049914551]
(S, 0, 1, r, 75):gm=[-13.330078125]
(S, 0, 1, r, 100):gm=[-13.330078125]
(S, 0, 2, d, 0):X=[0]
(S, 0, 2, d, 25):mc=[-7.137030690770263]
(S, 0, 2, d, 50):mc=[-13.004155329531983]
(S, 0, 2, d, 75):gm=[-13.330078125]
(S, 0, 2, d, 100):gm=[-13.330078125]
(S, 0, 2, r, 0):X=[0]
(S, 0, 2, r, 25):mc=[-9.894673303897095]
(S, 0, 2, r, 50):gm=[-13.283841049914551]
(S, 0, 2, r, 75):gm=[-13.330078125]
(S, 0, 2, r, 100):gm=[-13.330078125]
(S, 0, 3, d, 0):X=[0]
(S, 0, 3, d, 25):mc=[-7.090541383939208]
(S, 0, 3, d, 50):mc=[-13.004155329531983]
(S, 0, 3, d, 75):gm=[-13.330078125]
(S, 0, 3, d, 100):gm=[-13.330078125]
(S, 0, 3, r, 0):X=[0]
(S, 0, 3, r, 25):mc=[-9.861975067312622]
(S, 0, 3, r, 50):gm=[-13.283841049914551]
(S, 0, 3, r, 75):gm=[-13.330078125]
(S, 0, 3, r, 100):gm=[-13.330078125]
(S, 1, 0, d, 0):X=[0]
(S, 1, 0, d, 25):mc=[-12.947885972744874]
(S, 1, 0, d, 50):mc=[-13.004155329531983]
(S, 1, 0, d, 75):gm=[-13.330078125]
(S, 1, 0, d, 100):gm=[-13.330078125]
(S, 1, 0, r, 0):X=[0]
(S, 1, 0, r, 25):gm=[-13.276085482287598]
(S, 1, 0, r, 50):gm=[-13.283841049914551]
(S, 1, 0, r, 75):gm=[-13.330078125]
(S, 1, 0, r, 100):gm=[-13.330078125]
(S, 1, 1, d, 0):X=[0]
(S, 1, 1, d, 25):mc=[-7.6049668132067865]
(S, 1, 1, d, 50):mc=[-13.004155329531983]
(S, 1, 1, d, 75):gm=[-13.330078125]
(S, 1, 1, d, 100):gm=[-13.330078125]
(S, 1, 1, r, 0):X=[0]
(S, 1, 1, r, 25):mc=[-10.248387898928833]
(S, 1, 1, r, 50):gm=[-13.283841049914551]
(S, 1, 1, r, 75):gm=[-13.330078125]
(S, 1, 1, r, 100):gm=[-13.330078125]
(S, 1, 2, d, 0):X=[0]
(S, 1, 2, d, 25):mc=[-7.137030690770263]
(S, 1, 2, d, 50):mc=[-13.004155329531983]
(S, 1, 2, d, 75):gm=[-13.330078125]
(S, 1, 2, d, 100):gm=[-13.330078125]
(S, 1, 2, r, 0):X=[0]
(S, 1, 2, r, 25):mc=[-9.894673303897095]
(S, 1, 2, r, 50):gm=[-13.283841049914551]
(S, 1, 2, r, 75):gm=[-13.330078125]
(S, 1, 2, r, 100):gm=[-13.330078125]
(S, 1, 3, d, 0):X=[0]
(S, 1, 3, d, 25):mc=[-7.090541383939208]
(S, 1, 3, d, 50):mc=[-13.004155329531983]
(S, 1, 3, d, 75):gm=[-13.330078125]
(S, 1, 3, d, 100):gm=[-13.330078125]
(S, 1, 3, r, 0):X=[0]
(S, 1, 3, r, 25):mc=[-9.861975067312622]
(S, 1, 3, r, 50):gm=[-13.283841049914551]
(S, 1, 3, r, 75):gm=[-13.330078125]
(S, 1, 3, r, 100):gm=[-13.330078125]
(S, 2, 0, d, 0):X=[0]
(S, 2, 0, d, 25):mc=[-12.947885972744874]
(S, 2, 0, d, 50):mc=[-13.004155329531983]
(S, 2, 0, d, 75):gm=[-13.330078125]
(S, 2, 0, d, 100):gm=[-13.330078125]
(S, 2, 0, r, 0):X=[0]
(S, 2, 0, r, 25):gm=[-13.276085482287598]
(S, 2, 0, r, 50):gm=[-13.283841049914551]
(S, 2, 0, r, 75):gm=[-13.330078125]
(S, 2, 0, r, 100):gm=[-13.330078125]
(S, 2, 1, d, 0):X=[0]
(S, 2, 1, d, 25):mc=[-7.6049668132067865]
(S, 2, 1, d, 50):mc=[-13.004155329531983]
(S, 2, 1, d, 75):gm=[-13.330078125]
(S, 2, 1, d, 100):gm=[-13.330078125]
(S, 2, 1, r, 0):X=[0]
(S, 2, 1, r, 25):mc=[-10.248387898928833]
(S, 2, 1, r, 50):gm=[-13.283841049914551]
(S, 2, 1, r, 75):gm=[-13.330078125]
(S, 2, 1, r, 100):gm=[-13.330078125]
(S, 2, 2, d, 0):X=[0]
(S, 2, 2, d, 25):mc=[-7.137030690770263]
(S, 2, 2, d, 50):mc=[-13.004155329531983]
(S, 2, 2, d, 75):gm=[-13.330078125]
(S, 2, 2, d, 100):gm=[-13.330078125]
(S, 2, 2, r, 0):X=[0]
(S, 2, 2, r, 25):mc=[-9.894673303897095]
(S, 2, 2, r, 50):gm=[-13.283841049914551]
(S, 2, 2, r, 75):gm=[-13.330078125]
(S, 2, 2, r, 100):gm=[-13.330078125]
(S, 2, 3, d, 0):X=[0]
(S, 2, 3, d, 25):mc=[-7.090541383939208]
(S, 2, 3, d, 50):mc=[-13.004155329531983]
(S, 2, 3, d, 75):gm=[-13.330078125]
(S, 2, 3, d, 100):gm=[-13.330078125]
(S, 2, 3, r, 0):X=[0]
(S, 2, 3, r, 25):mc=[-9.861975067312622]
(S, 2, 3, r, 50):gm=[-13.283841049914551]
(S, 2, 3, r, 75):gm=[-13.330078125]
(S, 2, 3, r, 100):gm=[-13.330078125]
(E, 0, 0, d, 0):X=[0]
(E, 0, 0, d, 25):sb=[-1.3313472100000001]
(E, 0, 0, d, 50):sb=[-1.414036335]
(E, 0, 0, d, 75):sb=[-14.012000813156252]
(E, 0, 0, d, 100):sb=[-14.036420494406254]
(E, 0, 0, r, 0):X=[0]
(E, 0, 0, r, 25):sb=[-27.9730595]
(E, 0, 0, r, 50):sb=[-29.72179421328125]
(E, 0, 0, r, 75):mc=[-35.97446169899902]
(E, 0, 0, r, 100):mc=[-35.97446169899902]
(E, 0, 1, d, 0):X=[0]
(E, 0, 1, d, 25):sa=[34.83358159875001]
(E, 0, 1, d, 50):sb=[-1.414036335]
(E, 0, 1, d, 75):sb=[-12.030606859750002]
(E, 0, 1, d, 100):sb=[-14.036420494406254]
(E, 0, 1, r, 0):X=[0]
(E, 0, 1, r, 25):sa=[-8.025784578125]
(E, 0, 1, r, 50):sb=[-29.72179421328125]
(E, 0, 1, r, 75):sb=[-35.50335616640625]
(E, 0, 1, r, 100):mc=[-35.97446169899902]
(E, 0, 2, d, 0):X=[0]
(E, 0, 2, d, 25):sa=[35.65656262562501]
(E, 0, 2, d, 50):sb=[-1.414036335]
